id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
-YKc0e0z_47s8JeXA2feOg,la-tour-de-montlhéry-ou-chez-denise-paris-2,La Tour de Montlhéry ou chez Denise,https://s3-media4.fl.yelpcdn.com/bphoto/qrtA3YJBDQxIPDHTrQtbkw/o.jpg,False,https://www.yelp.com/biz/la-tour-de-montlh%C3%A9ry-ou-chez-denise-paris-2?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,113,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 48.8615, 'longitude': 2.34408}",[],€€€,"{'address1': '5 rue Prouvaires', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['5 rue Prouvaires', '75001 Paris', 'France']}",+33142362182,+33 1 42 36 21 82,139.60514866251378
u0PQ2A4w14iMWrrk5pWGUA,bistrot-richelieu-paris-2,Bistrot Richelieu,https://s3-media4.fl.yelpcdn.com/bphoto/m6UqngRRrkZxeYjXqCQ_RA/o.jpg,False,https://www.yelp.com/biz/bistrot-richelieu-paris-2?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,197,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 48.866218, 'longitude': 2.337011}",[],€€,"{'address1': '45 rue de Richelieu', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '01', 'display_address': ['45 rue de Richelieu', '75001 Paris', 'France']}",+33142601916,+33 1 42 60 19 16,604.5741458549456
wzWEeTyVtUgRfsz_eSSVKw,le-saint-andré-paris-2,Le Saint André,https://s3-media3.fl.yelpcdn.com/bphoto/PiS-nc8Ij-PUHd_Q1f05jw/o.jpg,False,https://www.yelp.com/biz/le-saint-andr%C3%A9-paris-2?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,24,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",4.0,"{'latitude': 48.852915810913, 'longitude': 2.3426515103981}",[],€€,"{'address1': '2 rue Danton', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['2 rue Danton', '75006 Paris', 'France']}",,,1006.1868815009735
ZxtU74SJMRoB8ZQXWwNtRQ,le-soufflé-paris-2,Le Soufflé,https://s3-media2.fl.yelpcdn.com/bphoto/dJSOGUbTZi9FqZgOm509KQ/o.jpg,False,https://www.yelp.com/biz/le-souffl%C3%A9-paris-2?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,309,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 48.86645, 'longitude': 2.32647}",[],€€€,"{'address1': '36 rue du Mont Thabor', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['36 rue du Mont Thabor', '75001 Paris', 'France']}",+33142602719,+33 1 42 60 27 19,1248.905256762232
QNQ4teRXk5Wx1GFLT3Y9sA,derrière-paris,Derrière,https://s3-media2.fl.yelpcdn.com/bphoto/aLUaDzNuwtyP8PAvEhk2Tw/o.jpg,False,https://www.yelp.com/biz/derri%C3%A8re-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,129,"[{'alias': 'modern_european', 'title': 'Modern European'}]",4.0,"{'latitude': 48.8644791458463, 'longitude': 2.35424064437866}",[],€€€,"{'address1': '69 rue des Gravilliers', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75003', 'country': 'FR', 'state': '75', 'display_address': ['69 rue des Gravilliers', '75003 Paris', 'France']}",+33144619195,+33 1 44 61 91 95,927.9336634386951
5TbITr_zImkiSc_EWOJkjw,girafe-paris,Girafe,https://s3-media2.fl.yelpcdn.com/bphoto/QkJWLgrYkeYFOG-St5CszA/o.jpg,False,https://www.yelp.com/biz/girafe-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,98,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"{'latitude': 48.862584, 'longitude': 2.2885815}",[],€€€€,"{'address1': '1 place du Trocadéro', 'address2': '', 'address3': 'Palais de Chaillot', 'city': 'Paris', 'zip_code': '75016', 'country': 'FR', 'state': '75', 'display_address': ['1 place du Trocadéro', 'Palais de Chaillot', '75016 Paris', 'France']}",+33140627061,+33 1 40 62 70 61,3919.094023470385
26YjCdVvyn5jv4sZYd1Lvw,loup-paris,Loup,https://s3-media3.fl.yelpcdn.com/bphoto/0WTZ_fc9Eu5vi3U7Dg3EIg/o.jpg,False,https://www.yelp.com/biz/loup-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,60,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 48.863959, 'longitude': 2.342631}",[],€€€,"{'address1': '44 rue du Louvre', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['44 rue du Louvre', '75001 Paris', 'France']}",+33142367323,+33 1 42 36 73 23,225.2239356768602
pjkb5ix5JEN9jMQYf8AgIQ,la-consigne-paris-2,La Consigne,https://s3-media1.fl.yelpcdn.com/bphoto/XoSNielyr7hVwjFFxgkDAw/o.jpg,False,https://www.yelp.com/biz/la-consigne-paris-2?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,8,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",4.5,"{'latitude': 48.84595, 'longitude': 2.37232}",[],€€,"{'address1': '2 bis rue de Lyon', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75012', 'country': 'FR', 'state': '75', 'display_address': ['2 bis rue de Lyon', '75012 Paris', 'France']}",+33143432107,+33 1 43 43 21 07,2835.8062503036913
5jviAXLXm5E78wlpE0pTxA,iovines-paris-2,Iovine's,https://s3-media1.fl.yelpcdn.com/bphoto/8hg_4xg9-5PMxq1LkJSwew/o.jpg,False,https://www.yelp.com/biz/iovines-paris-2?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,51,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 48.86334, 'longitude': 2.34049}",[],€€,"{'address1': '7 bis rue du Colonel Driant', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['7 bis rue du Colonel Driant', '75001 Paris', 'France']}",+33147039209,+33 1 47 03 92 09,177.8401193421966
ZE1PAvs-7pOaIuVcKGZvvw,café-louise-paris,Café Louise,https://s3-media2.fl.yelpcdn.com/bphoto/aEaFXxT_hgZKs3IiiQDqKg/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-louise-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,102,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",4.0,"{'latitude': 48.853878376742, 'longitude': 2.3321086257314}",[],€€,"{'address1': '155 bd Saint Germain', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['155 bd Saint Germain', '75006 Paris', 'France']}",+33142228898,+33 1 42 22 88 98,1160.4665988949894
mJMW4j5IYYhbWaBySCPATA,loulou-paris,LouLou,https://s3-media1.fl.yelpcdn.com/bphoto/ERFVNRJh2j3AJRF4aLZ0hQ/o.jpg,False,https://www.yelp.com/biz/loulou-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,50,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 48.86322, 'longitude': 2.3333}",[],€€€,"{'address1': '107 rue de Rivoli', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['107 rue de Rivoli', '75001 Paris', 'France']}",+33142604196,+33 1 42 60 41 96,650.6917112200745
VkF15jZQe3bYZdYK-irgYw,bien-bien-paris-2,Bien Bien,https://s3-media1.fl.yelpcdn.com/bphoto/w0_plMHfxXWAJb-JF7WHYg/o.jpg,False,https://www.yelp.com/biz/bien-bien-paris-2?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,75,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,"{'latitude': 48.87259, 'longitude': 2.34422}",[],€€,"{'address1': '30bis rue Bergère', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75009', 'country': 'FR', 'state': '75', 'display_address': ['30bis rue Bergère', '75009 Paris', 'France']}",+33148241442,+33 1 48 24 14 42,1201.366236062941
bXQqFl1avJyMSQG-hsZRkQ,jaïs-paris,Jaïs,https://s3-media1.fl.yelpcdn.com/bphoto/HOZ5pnLd1H3n8hduVKgL9w/o.jpg,False,https://www.yelp.com/biz/ja%C3%AFs-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,4,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.8621584988538, 'longitude': 2.30933565115413}",[],"{'address1': '3 rue Surcouf', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75007', 'country': 'FR', 'state': '75', 'display_address': ['3 rue Surcouf', '75007 Paris', 'France']}",+33145519816,+33 1 45 51 98 16,2400.385184091842
QczhiTpJ8eN22wwxNK6LxA,coco-paris,CoCo,https://s3-media1.fl.yelpcdn.com/bphoto/ylihKBF67Gu7XxGyZdLL-A/o.jpg,False,https://www.yelp.com/biz/coco-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,19,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 48.8721, 'longitude': 2.33275}",[],"{'address1': '1 place Jacques Rouché', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75009', 'country': 'FR', 'state': '01', 'display_address': ['1 place Jacques Rouché', '75009 Paris', 'France']}",+33142688680,+33 1 42 68 86 80,1335.2803822855792
K-cAB9sz9UoopOP0APEi0g,les-cocottes-paris-4,Les Cocottes,https://s3-media4.fl.yelpcdn.com/bphoto/fTUOgKrp-96XzNbdOFDn9A/o.jpg,False,https://www.yelp.com/biz/les-cocottes-paris-4?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,548,"[{'alias': 'bistros', 'title': 'Bistros'}]",4.0,"{'latitude': 48.85819, 'longitude': 2.30183}",[],€€€,"{'address1': '135 rue Saint Dominique', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75007', 'country': 'FR', 'state': '01', 'display_address': ['135 rue Saint Dominique', '75007 Paris', 'France']}",+33145501028,+33 1 45 50 10 28,2974.3487583849756
CQi4W2vY8KSiG6n24eaScA,mystery-cuisine-paris,Mystery Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/1JJ9w3OY6GAPL4n7b1CP0A/o.jpg,False,https://www.yelp.com/biz/mystery-cuisine-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,11,"[{'alias': 'french', 'title': 'French'}]",5.0,"{'latitude': 48.86572, 'longitude': 2.33728}",[],€€€€,"{'address1': '37 Bis Rue De Montpensier', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['37 Bis Rue De Montpensier', '75001 Paris', 'France']}",+33140200302,+33 1 40 20 03 02,549.2936265129155
XZX3qBgUAcCYGNoIhHGq-g,chez-le-libanais-paris,Chez le Libanais,https://s3-media4.fl.yelpcdn.com/bphoto/Uk2TVXj-01LN2jTFvVfayw/o.jpg,False,https://www.yelp.com/biz/chez-le-libanais-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,189,"[{'alias': 'lebanese', 'title': 'Lebanese'}]",4.5,"{'latitude': 48.85331, 'longitude': 2.34166}",[],€,"{'address1': '35 et 36 rue Saint-André-des-Arts', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['35 et 36 rue Saint-André-des-Arts', '75006 Paris', 'France']}",+33140460739,+33 1 40 46 07 39,948.2304427156123
59YEvrt18qxxfq0wbgT-cg,little-breizh-paris,Little Breizh,https://s3-media2.fl.yelpcdn.com/bphoto/_0rFi8Qlp8HA0mOg3hXMIg/o.jpg,False,https://www.yelp.com/biz/little-breizh-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,212,"[{'alias': 'creperies', 'title': 'Creperies'}]",4.5,"{'latitude': 48.853215, 'longitude': 2.337917}",[],€€,"{'address1': '11 rue Grégoire de Tours', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['11 rue Grégoire de Tours', '75006 Paris', 'France']}",+33143546074,+33 1 43 54 60 74,1020.3242076321067
HLrXDnPnsN7L8S-4TDKgQQ,nossa-paris,Nossa,https://s3-media2.fl.yelpcdn.com/bphoto/ogYa4h11bzkrxjWNwE_HcQ/o.jpg,False,https://www.yelp.com/biz/nossa-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,36,"[{'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'rotisserie_chicken', 'title': 'Rotisserie Chicken'}]",4.5,"{'latitude': 48.84739, 'longitude': 2.34817}",[],€,"{'address1': ""1 rue de l'Ecole Polytechnique"", 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75005', 'country': 'FR', 'state': '75', 'display_address': [""1 rue de l'Ecole Polytechnique"", '75005 Paris', 'France']}",+33953679386,+33 9 53 67 93 86,1680.6230749285905
luWgxwdQDUpURV21UlWslQ,joséphine-chez-dumonet-paris-5,Joséphine chez Dumonet,https://s3-media1.fl.yelpcdn.com/bphoto/-821dWmIs8l-qmBC7v7a6w/o.jpg,False,https://www.yelp.com/biz/jos%C3%A9phine-chez-dumonet-paris-5?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,133,"[{'alias': 'bistros', 'title': 'Bistros'}]",4.0,"{'latitude': 48.845765, 'longitude': 2.319895}",[],€€€,"{'address1': '117 rue du Cherche-Midi', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['117 rue du Cherche-Midi', '75006 Paris', 'France']}",+33145485240,+33 1 45 48 52 40,2427.5630648331694
4OEhHYGyNN5DIxpdSTUy_A,restaurant-le-meurice-alain-ducasse-paris-2,Restaurant le Meurice Alain Ducasse,https://s3-media3.fl.yelpcdn.com/bphoto/d34tm8nGNmxLhxME3XqT9Q/o.jpg,False,https://www.yelp.com/biz/restaurant-le-meurice-alain-ducasse-paris-2?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,90,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 48.86516, 'longitude': 2.32807}",[],€€€€,"{'address1': '228 rue de Rivoli', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['228 rue de Rivoli', '75001 Paris', 'France']}",+33144581055,+33 1 44 58 10 55,1091.6947578588859
J9io5S_QyL-sjP7uu6y6oQ,chez-paul-paris-3,Chez Paul,https://s3-media4.fl.yelpcdn.com/bphoto/p-qRxNTGiMeiJifnVztvaw/o.jpg,False,https://www.yelp.com/biz/chez-paul-paris-3?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,2,"[{'alias': 'bistros', 'title': 'Bistros'}]",5.0,"{'latitude': 48.859862, 'longitude': 2.3461059}",[],"{'address1': '7 rue des Déchargeurs', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['7 rue des Déchargeurs', '75001 Paris', 'France']}",+33142210734,+33 1 42 21 07 34,371.73734073923794
UdyUNz28MNot1SfTQjdE7A,les-petites-bouchées-paris,Les Petites Bouchées,https://s3-media1.fl.yelpcdn.com/bphoto/3TDvt5BDootVLmz1Du6b6w/o.jpg,False,https://www.yelp.com/biz/les-petites-bouch%C3%A9es-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,71,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,"{'latitude': 48.855682, 'longitude': 2.360767}",[],€€,"{'address1': '4 rue du Roi de Sicile', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75004', 'country': 'FR', 'state': '75', 'display_address': ['4 rue du Roi de Sicile', '75004 Paris', 'France']}",+33144614996,+33 1 44 61 49 96,1530.5146456903663
RMawY4F3XYXgFS8tDqIGRg,le-coq-et-fils-the-poultry-house-paris,Le Coq & Fils - The Poultry House,https://s3-media3.fl.yelpcdn.com/bphoto/Pki7INC1NNarrL3C52GfTg/o.jpg,False,https://www.yelp.com/biz/le-coq-et-fils-the-poultry-house-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,111,"[{'alias': 'rotisserie_chicken', 'title': 'Rotisserie Chicken'}]",4.5,"{'latitude': 48.887261205041, 'longitude': 2.3370014478986}",[],€€€€,"{'address1': '98 Rue Lepic', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75018', 'country': 'FR', 'state': '75', 'display_address': ['98 Rue Lepic', '75018 Paris', 'France']}",+33142598289,+33 1 42 59 82 89,2838.5802944200186
CPy8rmc-iCi9b0qPJFNklw,le-petit-pontoise-paris,Le Petit Pontoise,https://s3-media1.fl.yelpcdn.com/bphoto/wQuEme1IMPKoDFa331GjEg/o.jpg,False,https://www.yelp.com/biz/le-petit-pontoise-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,150,"[{'alias': 'bistros', 'title': 'Bistros'}]",4.5,"{'latitude': 48.8498845, 'longitude': 2.3520959}",[],€€€,"{'address1': '9 rue de Pontoise', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75005', 'country': 'FR', 'state': '75', 'display_address': ['9 rue de Pontoise', '75005 Paris', 'France']}",+33143292520,+33 1 43 29 25 20,1527.1628850534348
WqXhQg1Nhv4pffAHp-3JyA,ô-chateau-paris-6,Ô Chateau,https://s3-media4.fl.yelpcdn.com/bphoto/6gRT4hqyvyI8i_NPZdcyJA/o.jpg,False,https://www.yelp.com/biz/%C3%B4-chateau-paris-6?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,162,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.86434, 'longitude': 2.34405}",[],€€,"{'address1': '68 rue Jean-Jacques Rousseau', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['68 rue Jean-Jacques Rousseau', '75001 Paris', 'France']}",+33144739780,+33 1 44 73 97 80,299.1314445739897
1_Oc_w2U7dKw8tu8_cfjsQ,pho-14-opera-paris,Pho 14 Opera,https://s3-media3.fl.yelpcdn.com/bphoto/NToSt41vO8wXG4eWD0V9Mw/o.jpg,False,https://www.yelp.com/biz/pho-14-opera-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,92,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",4.0,"{'latitude': 48.8653294112064, 'longitude': 2.33612495646429}",[],€€,"{'address1': '17 rue Molière', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['17 rue Molière', '75001 Paris', 'France']}",+33142869181,+33 1 42 86 91 81,578.4382683560591
prSiklkzkMYOPs7IoONtjA,dong-phat-paris,Dong Phat,https://s3-media3.fl.yelpcdn.com/bphoto/Nx-JGvwP68xCqeQydDgnBg/o.jpg,False,https://www.yelp.com/biz/dong-phat-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,82,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,"{'latitude': 48.86052, 'longitude': 2.3057}",[],€€,"{'address1': '10 rue Malar', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75007', 'country': 'FR', 'state': '75', 'display_address': ['10 rue Malar', '75007 Paris', 'France']}",+33145561649,+33 1 45 56 16 49,2675.440652914555
snXC-mZkOxsFhgLhFYbtGg,la-fresque-paris,La Fresque,https://s3-media4.fl.yelpcdn.com/bphoto/1nytroGHlVlUu-3S7iwPIA/o.jpg,False,https://www.yelp.com/biz/la-fresque-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,79,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 48.862537, 'longitude': 2.348045}",[],€€,"{'address1': '100 rue Rambuteau', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['100 rue Rambuteau', '75001 Paris', 'France']}",+33142331756,+33 1 42 33 17 56,436.15728346396753
ePu3Me3SA4lVM-wGzKk0xA,le-bistro-lyonnais-paris,Le Bistro Lyonnais,https://s3-media2.fl.yelpcdn.com/bphoto/8yxPIyVPasV-H1LH-j94MA/o.jpg,False,https://www.yelp.com/biz/le-bistro-lyonnais-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,19,"[{'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 48.84698, 'longitude': 2.37383}",[],€€,"{'address1': '6 rue Michel Chasles', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75012', 'country': 'FR', 'state': '75', 'display_address': ['6 rue Michel Chasles', '75012 Paris', 'France']}",+33155780642,+33 1 55 78 06 42,2854.2995570310463
yMv4iTGrnKERl3YrNvLiWw,gumbo-yaya-paris,Gumbo Yaya,https://s3-media1.fl.yelpcdn.com/bphoto/c0b3MFl0PeAiZw7frkSjUA/o.jpg,False,https://www.yelp.com/biz/gumbo-yaya-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,76,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 48.87721, 'longitude': 2.37001}",[],€€,"{'address1': '3 rue Charles Robin', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75010', 'country': 'FR', 'state': '75', 'display_address': ['3 rue Charles Robin', '75010 Paris', 'France']}",+33984154088,+33 9 84 15 40 88,2646.7095459400275
vf0SfwWuKbwmJJvtmzAKcg,le-gabriel-paris-2,Le Gabriel,https://s3-media4.fl.yelpcdn.com/bphoto/BimpxsaV_tBtWkAp8u-FyQ/o.jpg,False,https://www.yelp.com/biz/le-gabriel-paris-2?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,19,"[{'alias': 'french', 'title': 'French'}]",5.0,"{'latitude': 48.869764, 'longitude': 2.313287}",[],€€€€,"{'address1': '42 avenue Gabriel', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75008', 'country': 'FR', 'state': '75', 'display_address': ['42 avenue Gabriel', '75008 Paris', 'France']}",+33158366050,+33 1 58 36 60 50,2282.52249227276
fK5KhHO8az5LVmzOPsED2g,miznon-paris,Miznon,https://s3-media3.fl.yelpcdn.com/bphoto/LnQO8C9gVcAYgY2sR7Va4g/o.jpg,False,https://www.yelp.com/biz/miznon-paris?adjust_creative=lWGeH-LEHLA63JYPiK7UGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lWGeH-LEHLA63JYPiK7UGw,182,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,"{'latitude': 48.857097, 'longitude': 2.359008}",[],€€,"{'address1': '22 rue des Ecouffes', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75004', 'country': 'FR', 'state': '75', 'display_address': ['22 rue des Ecouffes', '75004 Paris', 'France']}",+33142748358,+33 1 42 74 83 58,1346.684619710378
